,Unnamed: 0,title_query,author_nyt,author_gr,min_rank,max_weeks_on_list,author_id,average_rating,book_id,ratings_count,title,gender,num_pages,author_match
1381,1547,NIGHT FILM,Marisha Pessl,Marisha Pessl,14,3,2362.0,3.78,18770398.0,64548.0,NIGHT FILM,,,True
1382,1548,THE BONE SEASON,Samantha Shannon,Samantha Shannon,10,3,5830526.0,3.76,17199504.0,48200.0,THE BONE SEASON,female,,True
1383,1549,THE KILL LIST,Frederick Forsyth,Frederick Forsyth,13,2,36714.0,3.76,17707488.0,7143.0,THE KILL LIST,,,True
1384,1550,TAMARACK COUNTY,William Kent Krueger,William Kent Krueger,16,1,71170.0,4.12,16130141.0,4310.0,TAMARACK COUNTY,male,,True
1385,1551,THE GIRL YOU LEFT BEHIND,Jojo Moyes,Jojo Moyes,17,0,281810.0,3.97,18693627.0,117608.0,THE GIRL YOU LEFT BEHIND,female,480,True
1387,1553,COMPOUND FRACTURES,Stephen White,Stephen White,18,0,20950.0,3.68,17415169.0,1626.0,COMPOUND FRACTURES,male,436,True
1388,1555,THE DAUGHTERS OF MARS,Thomas Keneally,Thomas Keneally,20,0,6900.0,3.64,17164599.0,3767.0,THE DAUGHTERS OF MARS,,,True
1392,1560,KENOBI,John Jackson Miller,John Jackson Miller,12,1,20028.0,4.05,17262173.0,6917.0,KENOBI,,,True
1393,1561,THE RETURNED,Jason Mott,J.R.R. Tolkien,16,1,656983.0,4.52,18512.0,575917.0,THE RETURNED,male,490,True
1395,1563,NEVER GO BACK,Lee Child,Lee Child,1,7,5091.0,4.04,17262159.0,50715.0,NEVER GO BACK,male,400,True
1397,1565,THE MAYAN SECRETS,Clive Cussler and Thomas Perry,Clive Cussler,13,3,18411.0,3.97,17707549.0,5379.0,THE MAYAN SECRETS,male,,True
1400,1568,MADDADDAM,Margaret Atwood,Margaret Atwood,15,2,3472.0,3.99,17262203.0,50576.0,MADDADDAM,female,394,True
1403,1571,SECOND WATCH,J A Jance,J.A. Jance,18,1,3453636.0,4.16,16248144.0,6036.0,SECOND WATCH,female,340,True
1405,1573,SONGS OF WILLOW FROST,Jamie Ford,Jamie Ford,11,1,1421619.0,3.65,17232261.0,17383.0,SONGS OF WILLOW FROST,male,,True
1406,1574,THE SOUND AND THE FURRY,Spencer Quinn,Spencer Quinn,19,0,1932450.0,4.04,16130393.0,3060.0,THE SOUND AND THE FURRY,male,320,True
1407,1575,DISSIDENT GARDENS,Jonathan Lethem,Jonathan Lethem,20,0,6404.0,3.27,17234581.0,3588.0,DISSIDENT GARDENS,,,True
1408,1576,THE LONGEST RIDE,Nicholas Sparks,Nicholas Sparks,1,9,2345.0,4.14,17407748.0,100365.0,THE LONGEST RIDE,male,398,True
1410,1578,THANKLESS IN DEATH,J D Robb,J.D. Robb,13,3,17065.0,4.31,16299341.0,17756.0,THANKLESS IN DEATH,None,402,True
1411,1579,BLEEDING EDGE,Thomas Pynchon,Thomas Pynchon,14,2,235.0,3.57,17208457.0,9588.0,BLEEDING EDGE,male,477,True
1414,1583,DEADLY HEAT,Richard Castle,Richard Castle,16,2,1953433.0,3.97,17336666.0,8793.0,DEADLY HEAT,male,291,True
1416,1586,DOCTOR SLEEP,Stephen King,Stephen King,1,9,3389.0,4.1,16130549.0,138147.0,DOCTOR SLEEP,male,531,True
1418,1588,THE LOWLAND,Jhumpa Lahiri,Jhumpa Lahiri,10,5,3670.0,3.83,17262100.0,75890.0,THE LOWLAND,female,340,True
1419,1589,DEADLINE,Sandra Brown,Sandra Brown,1,6,6218.0,4.07,17333403.0,13518.0,DEADLINE,female,410,True
1421,1591,THE SIGNATURE OF ALL THINGS,Elizabeth Gilbert,Elizabeth Gilbert,11,5,11679.0,3.83,17465453.0,79554.0,THE SIGNATURE OF ALL THINGS,female,501,True
1422,1592,SILENCING EVE,Iris Johansen,Iris Johansen,9,1,32498.0,4.09,17286783.0,5360.0,SILENCING EVE,None,403,True
1425,1595,THE OCTOBER LIST,Jeffery Deaver,Jeffery Deaver,14,1,1612.0,3.45,17368273.0,6471.0,THE OCTOBER LIST,male,,True
1427,1597,STORM FRONT,John Sandford,Jim Butcher,1,4,10746.0,4.02,47212.0,248833.0,STORM FRONT,male,322,True
1429,1599,DOG SONGS,Mary Oliver,Mary Oliver,16,1,23988.0,4.15,17707772.0,5128.0,DOG SONGS,female,127,True
1430,1600,STARRY NIGHT,Debbie Macomber,Debbie Macomber,19,1,11349.0,3.79,17910542.0,12126.0,STARRY NIGHT,female,,True
1431,1601,THE CIRCLE,Dave Eggers,Dave Eggers,10,4,3371.0,3.44,18302455.0,161835.0,THE CIRCLE,male,,True
1432,1602,DOING HARD TIME,Stuart Woods,Stuart Woods,19,1,3936.0,3.84,17707617.0,4588.0,DOING HARD TIME,male,320,True
1435,1606,THE REPUBLIC OF THIEVES,Scott Lynch,Scott Lynch,17,0,73149.0,4.24,2890090.0,68021.0,THE REPUBLIC OF THIEVES,male,650,True
1439,1610,POLICE,Jo Nesbo,Jo Nesbø,16,2,904719.0,4.23,18142329.0,27476.0,POLICE,male,436,True
1441,1612,BRIDGET JONES: MAD ABOUT THE BOY,Helen Fielding,Helen Fielding,7,2,3090.0,3.34,17262155.0,43309.0,BRIDGET JONES: MAD ABOUT THE BOY,female,336,True
1442,1613,THE WOLVES OF MIDWINTER,Anne Rice,Anne Rice,9,1,7577.0,3.73,17262197.0,8131.0,THE WOLVES OF MIDWINTER,female,388,True
1443,1614,THE LUMINARIES,Eleanor Catton,Eleanor Catton,13,5,2093764.0,3.71,17333230.0,55312.0,THE LUMINARIES,,,True
1448,1619,WE ARE WATER,Wally Lamb,Wally Lamb,11,5,3505.0,3.8,17349023.0,45779.0,WE ARE WATER,male,561,True
1451,1622,AFTER DEAD,Charlaine Harris,Charlaine Harris,19,1,17061.0,2.92,17239876.0,13005.0,AFTER DEAD,None,,True
1457,1628,THE VALLEY OF AMAZEMENT,Amy Tan,Amy Tan,12,7,5246.0,3.62,17383934.0,36031.0,THE VALLEY OF AMAZEMENT,female,589,True
1458,1630,THE MINOR ADJUSTMENT BEAUTY SALON,Alexander McCall Smith,Alexander McCall Smith,17,1,4738.0,4.11,17345190.0,11281.0,THE MINOR ADJUSTMENT BEAUTY SALON,male,242,True
1459,1631,THE ALL-GIRL FILLING STATION'S LAST REUNION,Fannie Flagg,Fannie Flagg,10,4,6125.0,3.99,40611032.0,39603.0,THE ALL-GIRL FILLING STATION'S LAST REUNION,female,369,True
1461,1633,THE FIRST PHONE CALL FROM HEAVEN,Mitch Albom,Mitch Albom,1,9,2331.0,3.74,17888952.0,49633.0,THE FIRST PHONE CALL FROM HEAVEN,None,323,True
1463,1635,WHITE FIRE,Douglas Preston and Lincoln Child,Douglas Preston,11,3,12577.0,4.08,17159011.0,18552.0,WHITE FIRE,male,368,True
1465,1637,STELLA BAIN,Anita Shreve,Anita Shreve,20,0,3530.0,3.44,17333237.0,13763.0,STELLA BAIN,female,272,True
1466,1638,TAKEDOWN TWENTY,Janet Evanovich,Janet Evanovich,1,7,2384.0,3.78,17908462.0,51009.0,TAKEDOWN TWENTY,female,,True
1467,1639,KING AND MAXWELL,David Baldacci,David Baldacci,10,7,9291.0,4.06,17333431.0,24335.0,KING AND MAXWELL,male,419,True
1470,1642,THE SUPREME MACARONI COMPANY,Adriana Trigiani,Adriana Trigiani,10,1,9219.0,3.47,17888950.0,8832.0,THE SUPREME MACARONI COMPANY,female,352,True
1471,1644,COMMAND AUTHORITY,Tom Clancy with Mark Greaney,Tom Clancy,1,9,3892.0,4.1,18342283.0,12066.0,COMMAND AUTHORITY,male,,True
1472,1645,THE GODS OF GUILT,Michael Connelly,Michael Connelly,10,9,12470.0,4.12,17333227.0,36489.0,THE GODS OF GUILT,male,389,True
1477,1651,THE DEATH TRADE,Jack Higgins,Jack Higgins,11,1,19706.0,3.82,18079632.0,1594.0,THE DEATH TRADE,male,319,True
1478,1653,THE INVENTION OF WINGS,Sue Monk Kidd,Sue Monk Kidd,1,9,4711.0,4.23,18079776.0,227571.0,THE INVENTION OF WINGS,female,384,True
1480,1655,STANDUP GUY,Stuart Woods,Stuart Woods,12,4,3936.0,3.81,18079644.0,4132.0,STANDUP GUY,male,320,True
1483,1658,RIVER ROAD,Jayne Ann Krentz,Jayne Ann Krentz,10,1,2387.0,3.82,18079815.0,7006.0,RIVER ROAD,female,336,True
1486,1661,THE DEAD IN THEIR VAULTED ARCHES,Alan Bradley,Alan Bradley,6,1,1074866.0,4.16,41017660.0,23716.0,THE DEAD IN THEIR VAULTED ARCHES,male,338,True
1487,1663,MRS. LINCOLN'S RIVAL,Jennifer Chiaverini,Jennifer Chiaverini,13,1,11630.0,3.4,18079837.0,2674.0,MRS. LINCOLN'S RIVAL,female,432,True
1492,1668,UNDER THE WIDE AND STARRY SKY,Nancy Horan,Nancy Horan,10,3,460979.0,3.58,17797253.0,15758.0,UNDER THE WIDE AND STARRY SKY,female,474,True
1495,1672,STILL LIFE WITH BREAD CRUMBS,Anna Quindlen,Anna Quindlen,11,7,3500.0,3.64,17884042.0,45862.0,STILL LIFE WITH BREAD CRUMBS,female,,True
1498,1675,TIGER SHRIMP TANGO,Tim Dorsey,Tim Dorsey,18,0,27017.0,3.92,18072897.0,1525.0,TIGER SHRIMP TANGO,male,306,True
1499,1677,RED RISING,Pierce Brown,Pierce Brown,20,0,6474348.0,4.27,15839976.0,181492.0,RED RISING,None,382,True
1501,1679,ONE MORE THING,B J Novak,B.J. Novak,12,6,7115158.0,3.66,18007533.0,36420.0,ONE MORE THING,male,288,True
1504,1682,SOMERSET,Leila Meacham,Leila Meacham,16,0,37140.0,4.14,17333455.0,4064.0,SOMERSET,female,610,True
1511,1690,THE WINTER PEOPLE,Jennifer McMahon,Jennifer  McMahon,17,0,29471.0,3.77,18007535.0,38886.0,THE WINTER PEOPLE,female,317,True
1512,1691,AFTER I'M GONE,Laura Lippman,Laura Lippman,18,0,60459.0,3.62,18089975.0,14361.0,AFTER I'M GONE,female,334,True
1515,1695,LIKE A MIGHTY ARMY,David Weber,David Weber,5,1,10517.0,4.13,17910043.0,3839.0,LIKE A MIGHTY ARMY,male,672,True
1518,1698,THE UNDEAD POOL,Kim Harrison,Kim Harrison,1,2,17054.0,4.43,17285883.0,23875.0,THE UNDEAD POOL,female,,True
1521,1701,BARK,Lorrie Moore,Lorrie Moore,13,1,11746.0,3.57,18050057.0,7132.0,BARK,female,192,True
1522,1703,WORDS OF RADIANCE,Brandon Sanderson,Brandon Sanderson,1,6,38550.0,4.77,17332218.0,150872.0,WORDS OF RADIANCE,male,1087,True
1524,1705,THE BOOTLEGGER,Clive Cussler and Justin Scott,Clive Cussler,12,4,18411.0,3.96,18079599.0,4090.0,THE BOOTLEGGER,male,,True
1526,1707,"THE FALL OF THE GOVERNOR, PART 2",Robert Kirkman and Jay Bonansinga,Robert Kirkman,13,1,12425.0,3.86,18465522.0,3550.0,"THE FALL OF THE GOVERNOR, PART 2",,,True
1527,1708,REDEPLOYMENT,Phil Klay,Phil Klay,14,5,7114556.0,3.97,18114068.0,19985.0,REDEPLOYMENT,male,288,True
1528,1710,POWER PLAY,Danielle Steel,Danielle Steel,1,4,14255.0,3.76,18104697.0,5954.0,POWER PLAY,female,339,True
1532,1715,THE ACCIDENT,Chris Pavone,C.L. Taylor,15,1,7078175.0,3.78,16199630.0,10177.0,THE ACCIDENT,female,404,True
1534,1717,MENTATS OF DUNE,Brian Herbert and Kevin J Anderson,Brian Herbert,17,0,56.0,3.88,17910044.0,2351.0,MENTATS OF DUNE,male,448,True
1538,1722,RAISING STEAM,Terry Pratchett,Terry Pratchett,13,2,1654.0,3.96,11275323.0,27540.0,RAISING STEAM,male,377,True
1539,1723,THE AUSCHWITZ ESCAPE,Joel C Rosenberg,Joel C. Rosenberg,11,2,221833.0,4.33,18232495.0,11185.0,THE AUSCHWITZ ESCAPE,male,468,True
1541,1725,WILLIAM SHAKESPEARE'S THE EMPIRE STRIKETH BACK,Ian Doescher,Ian Doescher,12,2,6897756.0,4.3,18283020.0,3867.0,WILLIAM SHAKESPEARE'S THE EMPIRE STRIKETH BACK,male,172,True
1542,1726,THE CAIRO AFFAIR,Olen Steinhauer,Olen Steinhauer,13,1,327983.0,3.62,17934481.0,4657.0,THE CAIRO AFFAIR,male,416,True
1544,1729,NYPD RED 2,James Patterson and Marshall Karp,James Patterson,1,6,3780.0,4.1,18170134.0,16894.0,NYPD RED 2,male,392,True
1547,1732,TEMPTING FATE,Jane Green,Jane Green,8,1,12915.0,3.6,17934385.0,13814.0,TEMPTING FATE,female,,True
1548,1733,DEATH ON BLACKHEATH,Anne Perry,Anne Perry,20,0,6331.0,3.96,18142348.0,2339.0,DEATH ON BLACKHEATH,female,320,True
1550,1735,I'VE GOT YOU UNDER MY SKIN,Mary Higgins Clark,Mary Higgins Clark,1,6,99044.0,3.77,18143968.0,14647.0,I'VE GOT YOU UNDER MY SKIN,female,,True
1551,1736,BY ITS COVER,Donna Leon,Donna Leon,14,2,16290.0,3.75,18467799.0,4879.0,BY ITS COVER,female,237,True
1552,1737,DESTROYER ANGEL,Nevada Barr,Nevada Barr,8,1,43613.0,3.82,17934372.0,4765.0,DESTROYER ANGEL,female,342,True
1554,1740,FROG MUSIC,Emma Donoghue,Emma Donoghue,14,3,23613.0,3.15,18295858.0,20994.0,FROG MUSIC,female,416,True
1556,1742,CAVENDON HALL,Barbara Taylor Bradford,Barbara Taylor Bradford,16,1,5353.0,3.47,17934469.0,4513.0,CAVENDON HALL,female,,True
1557,1743,KEEP QUIET,Lisa Scottoline,Lisa Scottoline,11,4,20258.0,3.78,17934416.0,19050.0,KEEP QUIET,female,338,True
1558,1744,CARNAL CURIOSITY,Stuart Woods,Stuart Woods,12,4,3936.0,3.7,18667899.0,3912.0,CARNAL CURIOSITY,male,320,True
1561,1748,CAULDRON OF GHOSTS,David Weber and Eric Flint,David Weber,19,0,10517.0,4.14,18143937.0,2102.0,CAULDRON OF GHOSTS,male,,True
1565,1752,THE TARGET,David Baldacci,David Baldacci,1,9,9291.0,4.07,18353714.0,35433.0,THE TARGET,male,,True
1566,1753,CHESTNUT STREET,Maeve Binchy,Maeve Binchy,13,5,3532.0,3.66,18050097.0,9412.0,CHESTNUT STREET,female,368,True
1568,1755,OTHERWISE ENGAGED,Amanda Quick,Amanda Quick,17,1,42211.0,3.83,18667949.0,5734.0,OTHERWISE ENGAGED,None,352,True
1570,1758,EVERYTHING TO LOSE,Andrew Gross,Andrew Gross,15,1,8214.0,3.7,18505749.0,2707.0,EVERYTHING TO LOSE,male,325,True
1572,1760,NATCHEZ BURNING,Greg Iles,Greg Iles,16,6,19696.0,4.14,18505832.0,28893.0,NATCHEZ BURNING,male,791,True
1574,1762,LIVE TO SEE TOMORROW,Iris Johansen,Iris Johansen,11,1,32498.0,3.98,17934442.0,2904.0,LIVE TO SEE TOMORROW,None,368,True
1576,1764,FIELD OF PREY,John Sandford,John Sandford,15,5,4610.0,4.23,18667817.0,18716.0,FIELD OF PREY,male,,True
1577,1765,WALKING ON WATER,Richard Paul Evans,Richard Paul Evans,14,4,46097.0,4.3,18144105.0,7064.0,WALKING ON WATER,male,320,True
1579,1767,ALL THE LIGHT WE CANNOT SEE,Anthony Doerr,Anthony Doerr,1,99,28186.0,4.33,18143977.0,763180.0,ALL THE LIGHT WE CANNOT SEE,male,531,True
1580,1768,DELICIOUS!,Ruth Reichl,Ruth Reichl,11,1,5662.0,3.76,18167006.0,24228.0,DELICIOUS!,female,380,True
1582,1770,MIDNIGHT CROSSROAD,Charlaine Harris,Charlaine Harris,12,1,17061.0,3.69,18107951.0,26598.0,MIDNIGHT CROSSROAD,None,305,True
1584,1773,THE LAST KIND WORDS SALOON,Larry McMurtry,Larry McMurtry,13,3,1055.0,3.01,23316537.0,2803.0,THE LAST KIND WORDS SALOON,male,224,True
1592,1781,THE KILL SWITCH,James Rollins and Grant Blackwood,James Rollins,10,1,38809.0,4.13,18090019.0,7112.0,THE KILL SWITCH,male,388,True
1593,1783,THE KRAKEN PROJECT,Douglas Preston,Douglas Preston,11,1,12577.0,3.69,18665948.0,4345.0,THE KRAKEN PROJECT,male,352,True
1594,1784,BITTERSWEET,Miranda Beverly-Whittemore,Miranda Beverly-Whittemore,20,0,174088.0,3.44,18339743.0,15290.0,BITTERSWEET,female,381,True
1597,1787,THE LINCOLN MYTH,Steve Berry,Steve Berry,10,2,3621.0,3.83,18310175.0,10210.0,THE LINCOLN MYTH,male,,True
1600,1790,GHOST SHIP,Clive Cussler and Graham Brown,Clive Cussler,11,3,18411.0,4.11,18667921.0,4447.0,GHOST SHIP,male,440,True
1602,1792,THE VACATIONERS,Emma Straub,Emma Straub,10,5,1983563.0,3.15,18641982.0,56420.0,THE VACATIONERS,female,292,True
1604,1795,THE HURRICANE SISTERS,Dorothea Benton Frank,Dorothea Benton Frank,11,5,36935.0,3.53,18635039.0,15079.0,THE HURRICANE SISTERS,female,320,True
1605,1797,A SHIVER OF LIGHT,Laurell K Hamilton,Laurell K. Hamilton,5,1,9550.0,3.75,15734760.0,12919.0,A SHIVER OF LIGHT,female,372,True
1606,1798,MIDNIGHT IN EUROPE,Alan Furst,Alan Furst,13,3,49941.0,3.59,18490852.0,4250.0,MIDNIGHT IN EUROPE,male,251,True
1607,1799,THE SMOKE AT DAWN,Jeff Shaara,Jeff Shaara,12,2,14655.0,4.23,18373208.0,1843.0,THE SMOKE AT DAWN,male,495,True
1608,1800,SAVE THE DATE,Mary Kay Andrews,Morgan Matson,9,1,3351454.0,3.83,32333338.0,12315.0,SAVE THE DATE,female,432,True
1609,1801,CHINA DOLLS,Lisa See,Lisa See,10,2,713.0,3.6,18404427.0,27164.0,CHINA DOLLS,female,376,True
1610,1803,VERTIGO 42,Martha Grimes,Martha Grimes,16,0,14150.0,3.8,18775347.0,2904.0,VERTIGO 42,female,336,True
1611,1805,WRITTEN IN MY OWN HEART'S BLOOD,Diana Gabaldon,Diana Gabaldon,1,9,3617.0,4.52,11710373.0,77854.0,WRITTEN IN MY OWN HEART'S BLOOD,female,,True
1612,1806,THE MATCHMAKER,Elin Hilderbrand,Elin Hilderbrand,10,4,88301.0,3.83,18656006.0,27292.0,THE MATCHMAKER,None,368,True
1613,1808,EARTH AWAKENS,Orson Scott Card and Aaron Johnston,Orson Scott Card,19,0,589.0,4.06,18490707.0,8927.0,EARTH AWAKENS,male,400,True
1614,1809,TOP SECRET TWENTY-ONE,Janet Evanovich,Janet Evanovich,1,7,2384.0,3.82,19004663.0,45788.0,TOP SECRET TWENTY-ONE,female,305,True
1616,1811,THE SILKWORM,Robert Galbraith,Robert Galbraith,10,9,383606.0,4.04,18214414.0,181049.0,THE SILKWORM,female,,True
1617,1812,ALL FALL DOWN,Jennifer Weiner,Jennifer Weiner,11,5,9212.0,3.62,18144115.0,39508.0,ALL FALL DOWN,female,384,True
1619,1814,TERMINAL CITY,Linda Fairstein,Linda Fairstein,16,1,48895.0,3.74,18693651.0,3387.0,TERMINAL CITY,None,400,True
1626,1822,ONE PLUS ONE,Jojo Moyes,Jojo Moyes,11,2,281810.0,3.95,23359964.0,127840.0,ONE PLUS ONE,female,,True
1628,1824,THE CARE AND MANAGEMENT OF LIES,Jacqueline Winspear,Jacqueline Winspear,16,1,5023.0,3.69,18695272.0,6250.0,THE CARE AND MANAGEMENT OF LIES,None,319,True
1629,1825,BORN OF FURY,Sherrilyn Kenyon,Sherrilyn Kenyon,17,0,4430.0,4.52,13079147.0,7734.0,BORN OF FURY,None,704,True
1633,1830,CALIFORNIA,Edan Lepucki,Edan Lepucki,16,2,4395695.0,3.22,18774020.0,17629.0,CALIFORNIA,female,393,True
1634,1832,LANDLINE,Rainbow Rowell,Rainbow Rowell,10,1,4208569.0,3.55,18081809.0,139762.0,LANDLINE,None,310,True
1637,1835,THE HIGH DRUID'S BLADE,Terry Brooks,Terry Brooks,16,1,9629.0,3.92,18077816.0,4150.0,THE HIGH DRUID'S BLADE,male,,True
1638,1836,"CLOSE YOUR EYES, HOLD HANDS",Chris Bohjalian,Chris Bohjalian,19,0,3509.0,3.6,18666006.0,15039.0,"CLOSE YOUR EYES, HOLD HANDS",male,,True
1639,1837,THE DEAD WILL TELL,Linda Castillo,Linda Castillo,20,0,54958.0,4.15,18404195.0,8670.0,THE DEAD WILL TELL,female,320,True
1640,1838,THE BOOK OF LIFE,Deborah Harkness,Deborah Harkness,1,7,3849415.0,4.18,16054217.0,97854.0,THE BOOK OF LIFE,,,True
1642,1840,CUT AND THRUST,Stuart Woods,Stuart Woods,15,2,3936.0,3.69,18693917.0,3784.0,CUT AND THRUST,male,320,True
1646,1844,TOM CLANCY: SUPPORT AND DEFEND,Mark Greaney,Mark Greaney,11,5,2961590.0,4.13,21863539.0,6745.0,TOM CLANCY: SUPPORT AND DEFEND,male,,True
1648,1846,REMAINS OF INNOCENCE,J A Jance,J.A. Jance,19,1,3453636.0,4.11,18730147.0,5933.0,REMAINS OF INNOCENCE,female,389,True
1651,1850,MAGIC BREAKS,Ilona Andrews,Ilona Andrews,13,1,21748.0,4.52,12119529.0,33861.0,MAGIC BREAKS,female,381,True
1652,1851,LUCKY US,Amy Bloom,Amy Bloom,16,1,115220.0,3.22,18316089.0,15372.0,LUCKY US,female,256,True
1654,1853,THE MAGICIAN'S LAND,Lev Grossman,Lev Grossman,1,2,142270.0,4.16,19103097.0,54624.0,THE MAGICIAN'S LAND,male,402,True
1657,1856,SEVERED SOULS,Terry Goodkind,Terry Goodkind,19,1,3441.0,3.86,19477973.0,7339.0,SEVERED SOULS,male,560,True
1660,1859,DARK SKYE,Kresley Cole,Kresley Cole,19,0,4428.0,4.33,18775652.0,16537.0,DARK SKYE,None,420,True
1661,1860,COLORLESS TSUKURU TAZAKI AND HIS YEARS OF PILGRIMAGE,Haruki Murakami,Haruki Murakami,1,7,3354.0,3.84,41022133.0,108065.0,COLORLESS TSUKURU TAZAKI AND HIS YEARS OF PILGRIMAGE,male,308,True
1665,1864,ADULTERY,Paulo Coelho,Paulo Coelho,15,4,566.0,3.04,20819682.0,39624.0,ADULTERY,male,272,True
1666,1865,MEAN STREAK,Sandra Brown,Sandra Brown,10,3,6218.0,4.04,20454672.0,37287.0,MEAN STREAK,female,,True
1667,1866,WE ARE NOT OURSELVES,Matthew Thomas,Matthew  Thomas,14,3,7829666.0,3.7,17830123.0,24486.0,WE ARE NOT OURSELVES,male,620,True
1671,1870,THE BROKEN EYE,Brent Weeks,Brent Weeks,5,1,1370283.0,4.47,12652457.0,38696.0,THE BROKEN EYE,,,True
1672,1871,HEROES ARE MY WEAKNESS,Susan Elizabeth Phillips,Susan Elizabeth Phillips,14,1,41313.0,3.73,19367048.0,13074.0,HEROES ARE MY WEAKNESS,female,352,True
1674,1873,LOCK IN,John Scalzi,John Scalzi,20,0,4763.0,3.88,21418013.0,45172.0,LOCK IN,male,336,True
1679,1878,THE SECRET PLACE,Tana French,Tana French,13,6,138825.0,3.85,23398965.0,49782.0,THE SECRET PLACE,female,480,True
1681,1880,THE EYE OF HEAVEN,Clive Cussler and Russell Blake,Clive Cussler,11,3,18411.0,3.93,20821242.0,4646.0,THE EYE OF HEAVEN,male,389,True
1682,1881,DARK BLOOD,Christine Feehan,Christine Feehan,12,1,6268.0,4.28,17412109.0,6382.0,DARK BLOOD,female,400,True
1686,1886,ANGELS WALKING,Karen Kingsbury,Karen Kingsbury,18,0,3159984.0,4.2,20821619.0,10637.0,ANGELS WALKING,,,True
1688,1888,THE CHILDREN ACT,Ian McEwan,Ian McEwan,10,5,2408.0,3.7,21965107.0,54169.0,THE CHILDREN ACT,male,,True
1690,1890,THE KING'S CURSE,Philippa Gregory,Philippa Gregory,19,1,9987.0,4.01,15849910.0,19859.0,THE KING'S CURSE,female,592,True
1692,1892,THE MONOGRAM MURDERS,Sophie Hannah,Sophie Hannah,13,2,232473.0,3.27,19367226.0,13457.0,THE MONOGRAM MURDERS,female,320,True
1693,1893,PERFIDIA,James Ellroy,James Ellroy,16,1,2887.0,3.62,20262505.0,3339.0,PERFIDIA,,,True
1694,1894,EDGE OF ETERNITY,Ken Follett,Ken Follett,1,9,3447.0,4.09,23190986.0,66587.0,EDGE OF ETERNITY,None,37,True
1695,1895,RAGING HEAT,Richard Castle,Richard Castle,18,1,1953433.0,3.97,20454547.0,5611.0,RAGING HEAT,male,,True
1696,1896,WOLF IN WHITE VAN,John Darnielle,John Darnielle,16,2,1029937.0,3.72,20575425.0,18929.0,WOLF IN WHITE VAN,male,224,True
1697,1897,THE PAYING GUESTS,Sarah Waters,Sarah Waters,12,5,25334.0,3.4,20821087.0,62554.0,THE PAYING GUESTS,female,564,True
1698,1899,THE GOLEM OF HOLLYWOOD,Jonathan Kellerman and Jesse Kellerman,Jonathan Kellerman,15,1,43626.0,3.27,20821302.0,3530.0,THE GOLEM OF HOLLYWOOD,male,,True
1699,1900,BONES NEVER LIE,Kathy Reichs,Kathy Reichs,11,2,26372.0,3.99,19322169.0,13616.0,BONES NEVER LIE,female,336,True
1701,1903,STATION ELEVEN,Emily St John Mandel,Emily St. John Mandel,10,8,2786093.0,4.03,20170404.0,242841.0,STATION ELEVEN,female,336,True
1703,1905,BURN,James Patterson and Michael Ledwidge,Jenny Han,1,5,151371.0,3.85,13406425.0,23149.0,BURN,female,356,True
1705,1907,THE LOST KEY,Catherine Coulter and J T Ellison,Catherine Coulter,18,1,1239.0,4.13,20821144.0,6567.0,THE LOST KEY,female,464,True
1706,1908,A SUDDEN LIGHT,Garth Stein,Garth Stein,14,1,194531.0,3.61,13258121.0,11031.0,A SUDDEN LIGHT,male,400,True
1709,1911,SOME LUCK,Jane Smiley,Jane Smiley,13,4,1339.0,3.61,20587777.0,17083.0,SOME LUCK,female,,True
1710,1912,PARIS MATCH,Stuart Woods,Stuart Woods,17,1,3936.0,3.68,20821226.0,3693.0,PARIS MATCH,male,,True
1711,1913,NORA WEBSTER,Colm Toibin,Colm Tóibín,14,2,1351903.0,3.58,21412360.0,15463.0,NORA WEBSTER,male,373,True
1712,1914,THE ASSASSINATION OF MARGARET THATCHER,Hilary Mantel,Hilary Mantel,15,1,58851.0,3.45,20563988.0,7515.0,THE ASSASSINATION OF MARGARET THATCHER,,,True
1713,1915,MR. MIRACLE,Debbie Macomber,Debbie Macomber,12,1,11349.0,3.56,20519023.0,6159.0,MR. MIRACLE,female,,True
1714,1916,LEAVING TIME,Jodi Picoult,Jodi Picoult,1,9,7128.0,3.96,18816603.0,116746.0,LEAVING TIME,female,398,True
1715,1917,THE NARROW ROAD TO THE DEEP NORTH,Richard Flanagan,Richard Flanagan,10,1,8864.0,4.01,17905709.0,41691.0,THE NARROW ROAD TO THE DEEP NORTH,male,467,True
1716,1919,WINTER STREET,Elin Hilderbrand,Elin Hilderbrand,11,2,88301.0,3.71,20706316.0,26925.0,WINTER STREET,None,249,True
1717,1920,BLUE HORSES,Mary Oliver,Mary Oliver,15,1,23988.0,4.26,20821239.0,2815.0,BLUE HORSES,female,79,True
1719,1922,GRAY MOUNTAIN,John Grisham,John Grisham,1,9,721.0,3.55,20707959.0,70720.0,GRAY MOUNTAIN,male,368,True
1720,1923,BEAUTIFUL YOU,Chuck Palahniuk,Chuck Palahniuk,16,2,2546.0,2.99,19523454.0,12505.0,BEAUTIFUL YOU,male,240,True
1721,1924,DESERT GOD,Wilbur Smith,Wilbur Smith,6,1,4043.0,3.72,40733748.0,4794.0,DESERT GOD,male,422,True
1722,1925,SHOPAHOLIC TO THE STARS,Sophie Kinsella,Sophie Kinsella,11,1,6160.0,3.28,21064599.0,22074.0,SHOPAHOLIC TO THE STARS,None,479,True
